id,breed
pentagon-1936,pentagon
trapezoid-831,trapezoid
pentagon-4717,pentagon
trapezoid-2780,trapezoid
square-4423,square
circle-868,circle
rectangle-3829,rectangle
rectangle-3006,rectangle
semi_circle-334,semi_circle
octagon-2228,octagon
semi_circle-4821,semi_circle
star-3482,star
heptagon-18,heptagon
square-5158,square
pentagon-1028,pentagon
cross-806,cross
rectangle-1618,rectangle
trapezoid-3802,trapezoid
pentagon-3498,pentagon
semi_circle-4059,semi_circle
square-121,square
square-217,square
octagon-2230,octagon
square-2412,square
cross-1580,cross
circle-1349,circle
semi_circle-4663,semi_circle
triangle-1645,triangle
square-1561,square
star-3874,star
trapezoid-1700,trapezoid
trapezoid-3753,trapezoid
octagon-2848,octagon
rectangle-2063,rectangle
trapezoid-845,trapezoid
square-6364,square
square-6481,square
star-2100,star
semi_circle-3746,semi_circle
trapezoid-287,trapezoid
semi_circle-2149,semi_circle
trapezoid-855,trapezoid
star-2996,star
pentagon-2817,pentagon
triangle-2262,triangle
rectangle-922,rectangle
triangle-2457,triangle
square-757,square
semi_circle-3959,semi_circle
square-3232,square
cross-1268,cross
pentagon-3448,pentagon
hexagon-1366,hexagon
trapezoid-1243,trapezoid
octagon-1844,octagon
rectangle-4983,rectangle
octagon-3420,octagon
trapezoid-1832,trapezoid
triangle-2045,triangle
pentagon-4055,pentagon
cross-816,cross
trapezoid-927,trapezoid
rectangle-4788,rectangle
hexagon-881,hexagon
cross-1153,cross
trapezoid-1027,trapezoid
rectangle-144,rectangle
square-6158,square
square-1356,square
triangle-125,triangle
rectangle-3655,rectangle
quarter_circle-734,quarter_circle
triangle-2458,triangle
star-1570,star
star-3075,star
octagon-3220,octagon
trapezoid-3067,trapezoid
square-2832,square
square-2245,square
star-3891,star
semi_circle-4455,semi_circle
triangle-3517,triangle
pentagon-3031,pentagon
heptagon-93,heptagon
pentagon-2078,pentagon
triangle-1863,triangle
hexagon-1156,hexagon
trapezoid-2213,trapezoid
trapezoid-4123,trapezoid
triangle-935,triangle
rectangle-799,rectangle
triangle-1195,triangle
octagon-4684,octagon
circle-293,circle
star-297,star
heptagon-616,heptagon
square-1556,square
triangle-2120,triangle
trapezoid-612,trapezoid
rectangle-547,rectangle
cross-972,cross
quarter_circle-803,quarter_circle
rectangle-4269,rectangle
triangle-3428,triangle
square-1890,square
trapezoid-2370,trapezoid
pentagon-1291,pentagon
rectangle-3480,rectangle
octagon-4624,octagon
star-2885,star
hexagon-884,hexagon
trapezoid-1467,trapezoid
rectangle-2303,rectangle
semi_circle-231,semi_circle
circle-739,circle
rectangle-3481,rectangle
semi_circle-820,semi_circle
star-3450,star
heptagon-159,heptagon
star-2220,star
rectangle-878,rectangle
pentagon-118,pentagon
octagon-1842,octagon
semi_circle-2213,semi_circle
triangle-3320,triangle
octagon-398,octagon
cross-1793,cross
hexagon-1143,hexagon
square-1329,square
circle-1302,circle
pentagon-576,pentagon
pentagon-1942,pentagon
pentagon-1142,pentagon
star-3802,star
octagon-3977,octagon
rectangle-3575,rectangle
square-510,square
octagon-1758,octagon
octagon-3103,octagon
rectangle-1416,rectangle
octagon-508,octagon
quarter_circle-303,quarter_circle
square-6278,square
octagon-3027,octagon
triangle-1521,triangle
cross-169,cross
trapezoid-863,trapezoid
triangle-2116,triangle
hexagon-506,hexagon
pentagon-3374,pentagon
semi_circle-2649,semi_circle
square-2280,square
trapezoid-2142,trapezoid
triangle-2350,triangle
trapezoid-3866,trapezoid
square-6556,square
quarter_circle-866,quarter_circle
square-4663,square
pentagon-48,pentagon
triangle-4054,triangle
octagon-3697,octagon
trapezoid-3825,trapezoid
quarter_circle-474,quarter_circle
cross-671,cross
square-4215,square
semi_circle-2903,semi_circle
pentagon-4895,pentagon
trapezoid-1720,trapezoid
circle-1296,circle
pentagon-138,pentagon
hexagon-101,hexagon
hexagon-1391,hexagon
square-2782,square
rectangle-2059,rectangle
rectangle-4890,rectangle
rectangle-4465,rectangle
triangle-3491,triangle
trapezoid-4111,trapezoid
trapezoid-862,trapezoid
hexagon-1348,hexagon
cross-978,cross
octagon-4339,octagon
pentagon-3599,pentagon
star-218,star
triangle-4096,triangle
rectangle-782,rectangle
pentagon-204,pentagon
pentagon-2197,pentagon
star-1803,star
octagon-4702,octagon
trapezoid-3649,trapezoid
semi_circle-2900,semi_circle
trapezoid-884,trapezoid
semi_circle-2128,semi_circle
triangle-1465,triangle
rectangle-3374,rectangle
trapezoid-2280,trapezoid
rectangle-968,rectangle
semi_circle-3216,semi_circle
triangle-1062,triangle
triangle-965,triangle
octagon-823,octagon
octagon-175,octagon
square-1371,square
semi_circle-3297,semi_circle
pentagon-5009,pentagon
trapezoid-1660,trapezoid
triangle-1292,triangle
semi_circle-3926,semi_circle
square-104,square
pentagon-2137,pentagon
semi_circle-3301,semi_circle
octagon-119,octagon
semi_circle-3906,semi_circle
rectangle-4452,rectangle
rectangle-644,rectangle
pentagon-271,pentagon
square-6740,square
cross-1070,cross
pentagon-5186,pentagon
heptagon-1235,heptagon
trapezoid-1640,trapezoid
semi_circle-3627,semi_circle
triangle-2773,triangle
semi_circle-3755,semi_circle
octagon-461,octagon
triangle-3851,triangle
triangle-746,triangle
heptagon-679,heptagon
rectangle-699,rectangle
semi_circle-2019,semi_circle
rectangle-3370,rectangle
rectangle-3640,rectangle
semi_circle-1916,semi_circle
rectangle-1857,rectangle
rectangle-4761,rectangle
square-2447,square
hexagon-1368,hexagon
rectangle-626,rectangle
octagon-2821,octagon
trapezoid-3591,trapezoid
heptagon-399,heptagon
square-3829,square
cross-1479,cross
triangle-431,triangle
quarter_circle-536,quarter_circle
octagon-2249,octagon
triangle-339,triangle
trapezoid-3388,trapezoid
heptagon-1174,heptagon
rectangle-133,rectangle
star-1261,star
cross-476,cross
octagon-4482,octagon
star-3596,star
cross-145,cross
rectangle-4671,rectangle
square-3380,square
rectangle-4972,rectangle
semi_circle-1002,semi_circle
rectangle-1633,rectangle
octagon-4206,octagon
star-310,star
octagon-1890,octagon
triangle-3078,triangle
rectangle-2218,rectangle
star-1306,star
rectangle-3197,rectangle
octagon-4727,octagon
trapezoid-3530,trapezoid
triangle-3553,triangle
triangle-1287,triangle
octagon-1504,octagon
rectangle-3399,rectangle
semi_circle-2832,semi_circle
octagon-1355,octagon
octagon-2129,octagon
cross-1072,cross
circle-1891,circle
square-6593,square
octagon-4786,octagon
semi_circle-2064,semi_circle
cross-495,cross
square-4127,square
triangle-2845,triangle
semi_circle-3949,semi_circle
octagon-3318,octagon
pentagon-267,pentagon
quarter_circle-608,quarter_circle
trapezoid-3526,trapezoid
square-3131,square
pentagon-3831,pentagon
pentagon-485,pentagon
heptagon-742,heptagon
square-2731,square
pentagon-557,pentagon
hexagon-1438,hexagon
rectangle-189,rectangle
square-1715,square
semi_circle-2875,semi_circle
semi_circle-4650,semi_circle
square-1180,square
semi_circle-4772,semi_circle
trapezoid-2048,trapezoid
square-575,square
star-430,star
rectangle-845,rectangle
cross-724,cross
trapezoid-1451,trapezoid
square-4530,square
quarter_circle-68,quarter_circle
rectangle-3162,rectangle
trapezoid-614,trapezoid
square-1044,square
octagon-2250,octagon
semi_circle-1767,semi_circle
pentagon-4295,pentagon
square-2192,square
circle-379,circle
square-5880,square
cross-1184,cross
triangle-2472,triangle
square-440,square
cross-36,cross
octagon-292,octagon
square-6039,square
heptagon-1564,heptagon
octagon-3478,octagon
heptagon-660,heptagon
heptagon-1508,heptagon
heptagon-1057,heptagon
semi_circle-3089,semi_circle
semi_circle-4874,semi_circle
square-2669,square
triangle-2241,triangle
hexagon-87,hexagon
rectangle-698,rectangle
star-2614,star
pentagon-2879,pentagon
rectangle-3937,rectangle
hexagon-54,hexagon
triangle-2767,triangle
rectangle-2756,rectangle
circle-2138,circle
triangle-2098,triangle
square-6461,square
star-3134,star
pentagon-2910,pentagon
trapezoid-2326,trapezoid
semi_circle-3903,semi_circle
hexagon-123,hexagon
square-2535,square
semi_circle-4819,semi_circle
square-3644,square
rectangle-2793,rectangle
circle-870,circle
star-3858,star
triangle-2896,triangle
pentagon-281,pentagon
square-5252,square
semi_circle-4651,semi_circle
triangle-75,triangle
square-6625,square
hexagon-33,hexagon
trapezoid-1616,trapezoid
pentagon-2555,pentagon
semi_circle-1698,semi_circle
triangle-1130,triangle
square-5455,square
triangle-2993,triangle
semi_circle-3762,semi_circle
semi_circle-4203,semi_circle
octagon-2817,octagon
triangle-2001,triangle
trapezoid-3513,trapezoid
semi_circle-1131,semi_circle
hexagon-1460,hexagon
semi_circle-1290,semi_circle
star-2280,star
rectangle-655,rectangle
pentagon-4460,pentagon
octagon-1108,octagon
pentagon-2225,pentagon
semi_circle-4716,semi_circle
octagon-1603,octagon
semi_circle-3976,semi_circle
square-6126,square
triangle-4371,triangle
octagon-4868,octagon
square-2948,square
pentagon-3398,pentagon
square-3823,square
rectangle-402,rectangle
hexagon-969,hexagon
rectangle-742,rectangle
rectangle-1684,rectangle
triangle-3490,triangle
star-264,star
hexagon-1290,hexagon
square-6690,square
octagon-4039,octagon
pentagon-4175,pentagon
square-1710,square
hexagon-273,hexagon
star-1009,star
triangle-3929,triangle
star-2033,star
quarter_circle-394,quarter_circle
semi_circle-259,semi_circle
trapezoid-4085,trapezoid
trapezoid-4148,trapezoid
semi_circle-406,semi_circle
hexagon-681,hexagon
semi_circle-2718,semi_circle
heptagon-1537,heptagon
quarter_circle-677,quarter_circle
circle-1391,circle
octagon-4509,octagon
trapezoid-417,trapezoid
octagon-2017,octagon
octagon-1087,octagon
hexagon-1369,hexagon
cross-2050,cross
octagon-3653,octagon
heptagon-242,heptagon
cross-2037,cross
hexagon-1174,hexagon
square-164,square
star-1293,star
trapezoid-4548,trapezoid
heptagon-269,heptagon
heptagon-1307,heptagon
star-1826,star
heptagon-1076,heptagon
rectangle-952,rectangle
circle-1536,circle
pentagon-3595,pentagon
trapezoid-4396,trapezoid
octagon-106,octagon
pentagon-2513,pentagon
octagon-202,octagon
trapezoid-354,trapezoid
pentagon-3607,pentagon
square-4518,square
pentagon-4091,pentagon
rectangle-4063,rectangle
triangle-535,triangle
semi_circle-117,semi_circle
triangle-2846,triangle
rectangle-2923,rectangle
octagon-4475,octagon
trapezoid-1190,trapezoid
octagon-300,octagon
hexagon-422,hexagon
pentagon-2388,pentagon
rectangle-657,rectangle
trapezoid-2434,trapezoid
octagon-1597,octagon
square-1976,square
triangle-1801,triangle
semi_circle-0,semi_circle
octagon-2188,octagon
triangle-1990,triangle
octagon-2065,octagon
hexagon-489,hexagon
star-3380,star
circle-78,circle
quarter_circle-385,quarter_circle
triangle-1136,triangle
cross-1356,cross
semi_circle-1277,semi_circle
square-355,square
triangle-4300,triangle
trapezoid-716,trapezoid
square-3422,square
circle-256,circle
square-2627,square
star-1817,star
triangle-1978,triangle
square-3922,square
octagon-554,octagon
semi_circle-1149,semi_circle
star-3852,star
semi_circle-3968,semi_circle
star-798,star
triangle-236,triangle
triangle-3677,triangle
triangle-3167,triangle
circle-881,circle
pentagon-5030,pentagon
square-604,square
semi_circle-1621,semi_circle
triangle-1155,triangle
star-3229,star
octagon-1610,octagon
square-3423,square
pentagon-484,pentagon
trapezoid-1822,trapezoid
pentagon-4159,pentagon
triangle-2800,triangle
trapezoid-4553,trapezoid
square-1094,square
star-2738,star
circle-1543,circle
rectangle-5121,rectangle
trapezoid-1666,trapezoid
triangle-754,triangle
square-3366,square
octagon-945,octagon
square-1979,square
octagon-1983,octagon
square-1324,square
heptagon-1499,heptagon
quarter_circle-181,quarter_circle
semi_circle-1653,semi_circle
octagon-2669,octagon
trapezoid-4352,trapezoid
pentagon-591,pentagon
heptagon-1160,heptagon
square-4087,square
rectangle-844,rectangle
rectangle-4011,rectangle
triangle-2109,triangle
cross-1223,cross
octagon-2924,octagon
star-2110,star
heptagon-1305,heptagon
square-212,square
triangle-3738,triangle
square-553,square
semi_circle-1437,semi_circle
pentagon-1282,pentagon
pentagon-3434,pentagon
trapezoid-4091,trapezoid
hexagon-682,hexagon
cross-516,cross
rectangle-3978,rectangle
pentagon-328,pentagon
semi_circle-3718,semi_circle
circle-213,circle
semi_circle-2830,semi_circle
hexagon-132,hexagon
semi_circle-2009,semi_circle
square-1955,square
square-3739,square
star-2992,star
trapezoid-1655,trapezoid
square-5109,square
pentagon-116,pentagon
quarter_circle-195,quarter_circle
cross-2015,cross
octagon-713,octagon
rectangle-734,rectangle
square-5134,square
rectangle-4833,rectangle
rectangle-4468,rectangle
triangle-1686,triangle
heptagon-654,heptagon
trapezoid-2471,trapezoid
semi_circle-3427,semi_circle
star-1696,star
trapezoid-2561,trapezoid
square-6265,square
circle-327,circle
semi_circle-449,semi_circle
quarter_circle-503,quarter_circle
rectangle-766,rectangle
square-2534,square
trapezoid-3115,trapezoid
circle-2084,circle
square-137,square
triangle-1508,triangle
square-2224,square
pentagon-2156,pentagon
triangle-2476,triangle
cross-734,cross
square-2256,square
quarter_circle-674,quarter_circle
cross-1509,cross
square-1990,square
square-6784,square
cross-173,cross
semi_circle-608,semi_circle
star-3887,star
square-3962,square
quarter_circle-200,quarter_circle
quarter_circle-518,quarter_circle
star-3141,star
rectangle-231,rectangle
square-2721,square
square-4258,square
circle-129,circle
square-6374,square
circle-1282,circle
trapezoid-4573,trapezoid
star-3225,star
square-2905,square
octagon-1118,octagon
triangle-3099,triangle
square-446,square
trapezoid-119,trapezoid
octagon-2636,octagon
semi_circle-3347,semi_circle
triangle-219,triangle
octagon-4420,octagon
rectangle-2801,rectangle
circle-1755,circle
heptagon-970,heptagon
triangle-298,triangle
semi_circle-713,semi_circle
trapezoid-4439,trapezoid
cross-605,cross
square-3510,square
rectangle-2115,rectangle
pentagon-4451,pentagon
circle-814,circle
octagon-120,octagon
trapezoid-123,trapezoid
pentagon-2113,pentagon
pentagon-5240,pentagon
triangle-1505,triangle
star-3470,star
star-65,star
circle-1230,circle
trapezoid-1895,trapezoid
rectangle-2216,rectangle
circle-1299,circle
semi_circle-4046,semi_circle
star-2134,star
pentagon-5215,pentagon
circle-1216,circle
pentagon-262,pentagon
rectangle-2665,rectangle
pentagon-2167,pentagon
pentagon-842,pentagon
trapezoid-2754,trapezoid
star-2868,star
pentagon-3,pentagon
semi_circle-113,semi_circle
rectangle-1344,rectangle
quarter_circle-701,quarter_circle
rectangle-1765,rectangle
star-322,star
square-5326,square
rectangle-423,rectangle
square-6594,square
rectangle-2667,rectangle
star-2219,star
octagon-1021,octagon
square-4856,square
rectangle-4170,rectangle
octagon-3889,octagon
octagon-1783,octagon
circle-1965,circle
trapezoid-4431,trapezoid
triangle-2829,triangle
trapezoid-3984,trapezoid
octagon-2973,octagon
cross-841,cross
triangle-3608,triangle
quarter_circle-417,quarter_circle
square-1793,square
hexagon-61,hexagon
pentagon-5178,pentagon
rectangle-2529,rectangle
triangle-4363,triangle
square-2431,square
trapezoid-2677,trapezoid
square-3255,square
rectangle-4379,rectangle
square-4624,square
square-580,square
triangle-2351,triangle
triangle-2017,triangle
octagon-2834,octagon
quarter_circle-28,quarter_circle
trapezoid-2025,trapezoid
square-6449,square
octagon-4686,octagon
hexagon-212,hexagon
square-1510,square
rectangle-4261,rectangle
triangle-252,triangle
circle-2116,circle
rectangle-1629,rectangle
star-1191,star
octagon-4407,octagon
octagon-1076,octagon
octagon-3256,octagon
rectangle-2167,rectangle
pentagon-3212,pentagon
octagon-1167,octagon
circle-2024,circle
star-1966,star
square-6611,square
circle-1895,circle
cross-1785,cross
pentagon-5087,pentagon
pentagon-1458,pentagon
pentagon-1446,pentagon
triangle-1875,triangle
octagon-354,octagon
rectangle-1324,rectangle
octagon-4763,octagon
pentagon-470,pentagon
trapezoid-4429,trapezoid
square-621,square
octagon-284,octagon
triangle-1640,triangle
semi_circle-1212,semi_circle
octagon-1968,octagon
rectangle-580,rectangle
cross-30,cross
rectangle-951,rectangle
semi_circle-1979,semi_circle
quarter_circle-782,quarter_circle
star-1819,star
square-3100,square
trapezoid-3875,trapezoid
heptagon-613,heptagon
rectangle-4334,rectangle
octagon-2436,octagon
triangle-4365,triangle
rectangle-3497,rectangle
octagon-154,octagon
star-2844,star
triangle-4074,triangle
star-2610,star
pentagon-2468,pentagon
rectangle-5061,rectangle
pentagon-5201,pentagon
trapezoid-3209,trapezoid
star-1445,star
hexagon-1201,hexagon
trapezoid-4590,trapezoid
triangle-2126,triangle
octagon-2979,octagon
cross-192,cross
pentagon-4181,pentagon
trapezoid-3469,trapezoid
square-5237,square
star-2000,star
octagon-3524,octagon
circle-1462,circle
octagon-1639,octagon
trapezoid-4193,trapezoid
star-443,star
semi_circle-4454,semi_circle
pentagon-5168,pentagon
trapezoid-2086,trapezoid
rectangle-2809,rectangle
rectangle-4014,rectangle
octagon-2619,octagon
triangle-1175,triangle
star-2895,star
rectangle-965,rectangle
trapezoid-438,trapezoid
octagon-2037,octagon
rectangle-611,rectangle
pentagon-2092,pentagon
hexagon-208,hexagon
star-2172,star
rectangle-4175,rectangle
quarter_circle-499,quarter_circle
octagon-1414,octagon
triangle-601,triangle
rectangle-1680,rectangle
square-2436,square
pentagon-2908,pentagon
rectangle-554,rectangle
rectangle-1625,rectangle
triangle-730,triangle
trapezoid-630,trapezoid
trapezoid-2372,trapezoid
semi_circle-2558,semi_circle
triangle-3855,triangle
triangle-772,triangle
star-204,star
star-3563,star
star-326,star
trapezoid-3758,trapezoid
trapezoid-3232,trapezoid
circle-713,circle
semi_circle-3123,semi_circle
